TRAIN,gs://sign_language_dataset2/E/E19_jpg.rf.f9ccc5ec73209f6eecaca429420f30c3-2021-05-29T13:37:24.330Z.jpg,E,0.23004694,0.35915494,0.6760563,0.35915494,0.6760563,0.9483568,0.23004694,0.9483568
TRAIN,gs://sign_language_dataset2/E/IMG_20210503_192052-2021-05-29T13:37:24.330Z.jpg,E,0.30337077,0.074875206,0.90012485,0.074875206,0.90012485,0.95673877,0.30337077,0.95673877
TRAIN,gs://sign_language_dataset2/D/D2_jpg.rf.a183e05bb9e6b5d2bc1c293d4326502b-2021-05-29T13:26:15.199Z.jpg,D,0.07321131,0.041597337,0.9700499,0.041597337,0.9700499,0.9800333,0.07321131,0.9800333
TRAIN,gs://sign_language_dataset2/S/S24_jpg.rf.31da2525e9bbb5925bc84dd5c33db55e-2021-05-29T15:02:42.445Z.jpg,S,0.4592346,0.22129783,0.98336107,0.22129783,0.98336107,0.5973378,0.4592346,0.5973378
TRAIN,gs://sign_language_dataset2/Q/Q21_jpg.rf.256b0a53ddc72bcf4cf825ced2bdcf44-2021-05-29T14:42:59.943Z.jpg,Q,0.01164295,0.2923674,0.7438551,0.2923674,0.7438551,0.8525226,0.01164295,0.8525226
TRAIN,gs://sign_language_dataset2/D/IMG_20210502_152326-2021-05-29T13:26:15.200Z.jpg,D,0.088495575,0.11647254,0.9262537,0.11647254,0.9262537,0.8452579,0.088495575,0.8452579
TRAIN,gs://sign_language_dataset2/V/V20_jpg.rf.0a17a5441685a6b0624935542526846b-2021-05-29T15:21:03.681Z.jpg,V,0.3843594,0.33943427,0.8618968,0.33943427,0.8618968,0.8801997,0.3843594,0.8801997
TRAIN,gs://sign_language_dataset2/N/20210502_191957-2021-05-29T14:25:37.263Z.jpg,N,0.3262136,0.26649418,0.831068,0.26649418,0.831068,0.75549805,0.3262136,0.75549805
TRAIN,gs://sign_language_dataset2/B2/B20_jpg.rf.ba7e2416ab8d1497ca22cc56956367b1-2021-05-30T15:31:50.576Z.jpg,B,0.41928253,0.17264573,0.88789237,0.17264573,0.88789237,0.84304935,0.41928253,0.84304935
TRAIN,gs://sign_language_dataset2/O/IMG-7374-2021-05-29T14:31:18.224Z.JPG,O,0.3108614,0.2529118,0.81772786,0.2529118,0.81772786,0.83028287,0.3108614,0.83028287
TRAIN,gs://sign_language_dataset2/O/O10_jpg.rf.9efa4d007801ab69abc49336b48359a7-2021-05-29T14:31:18.224Z.jpg,O,0.15640599,0.24792013,0.88186353,0.24792013,0.88186353,0.8386023,0.15640599,0.8386023
TRAIN,gs://sign_language_dataset2/M/IMG_20210503_201646-2021-05-29T14:17:48.031Z.jpg,M,0.12484395,0.079866886,0.7365793,0.079866886,0.7365793,0.95174706,0.12484395,0.95174706
TRAIN,gs://sign_language_dataset2/X/20210502_192731-2021-05-29T15:31:01.087Z.jpg,X,0.35813954,0.016528925,0.9751938,0.016528925,0.9751938,0.7004132,0.35813954,0.7004132
TRAIN,gs://sign_language_dataset2/G/G8_jpg.rf.1c5dfe424c343ada7600387526c29ca1-2021-05-29T13:47:29.350Z.jpg,G,0.37668163,0.3071749,0.8116592,0.3071749,0.8116592,0.7152466,0.37668163,0.7152466
TRAIN,gs://sign_language_dataset2/N/N25_jpg.rf.4b16bfc968c7c1a77e53212a84a5a259-2021-05-29T14:25:37.265Z.jpg,N,0.056572378,0.27454242,0.6372712,0.27454242,0.6372712,0.85690516,0.056572378,0.85690516
TRAIN,gs://sign_language_dataset2/G/IMG_20210502_161104-2021-05-29T13:47:29.355Z.jpg,G,0.015936255,0.36547086,0.749004,0.36547086,0.749004,0.85650223,0.015936255,0.85650223
TRAIN,gs://sign_language_dataset2/S/S23_jpg.rf.ccfd91c75fbec52c6ca4c6359dfff9f0-2021-05-29T15:02:42.445Z.jpg,S,0.16306156,0.34109816,0.78702164,0.34109816,0.78702164,0.843594,0.16306156,0.843594
TRAIN,gs://sign_language_dataset2/D/D11_jpg.rf.0e1fe6f1474bb8372d381b458576bece-2021-05-29T13:26:15.199Z.jpg,D,0.24625623,0.1530782,0.70382696,0.1530782,0.70382696,0.7138103,0.24625623,0.7138103
TRAIN,gs://sign_language_dataset2/N/20210502_191940-2021-05-29T14:25:37.263Z.jpg,N,0.2496879,0.21630615,0.8464419,0.21630615,0.8464419,0.7903494,0.2496879,0.7903494
TRAIN,gs://sign_language_dataset2/L/L15_jpg.rf.1e825d1bdfe88d7122179bc79e358eb1-2021-05-29T14:10:09.186Z.jpg,L,0.026622295,0.22129783,0.7237937,0.22129783,0.7237937,0.9733777,0.026622295,0.9733777
TRAIN,gs://sign_language_dataset2/G/G19_jpg.rf.25d4889a31164b3494f515798ea33f3e-2021-05-29T13:47:29.354Z.jpg,G,0.20852017,0.31390134,0.9955157,0.31390134,0.9955157,0.9484305,0.20852017,0.9484305
TRAIN,gs://sign_language_dataset2/N/N12_jpg.rf.07b2230fdf996de3c8428f58a8d22a3e-2021-05-29T14:25:37.264Z.jpg,N,0.118136436,0.17138103,0.9417637,0.17138103,0.9417637,0.84858567,0.118136436,0.84858567
TRAIN,gs://sign_language_dataset2/E/E22_jpg.rf.bbc329c64df9596f31c5454da8aecec0-2021-05-29T13:37:24.330Z.jpg,E,0.08485857,0.17138103,0.77204657,0.17138103,0.77204657,0.8652246,0.08485857,0.8652246
TRAIN,gs://sign_language_dataset2/W/W9_jpg.rf.5cb9add511c7dec710dd30c38471f4b5-2021-05-29T15:25:47.911Z.jpg,W,0.21297836,0.13976705,0.8801997,0.13976705,0.8801997,0.9650582,0.21297836,0.9650582
TRAIN,gs://sign_language_dataset2/Y/Y24_jpg.rf.62482bc4f89f6364a6dbf6bf80677932-2021-05-30T15:27:58.521Z.jpg,Y,0.12877792,0.23390275,0.8318003,0.23390275,0.8318003,0.6675427,0.12877792,0.6675427
TRAIN,gs://sign_language_dataset2/O/O0_jpg.rf.023d580ccbb5070164655cf7821c68cd-2021-05-29T14:31:18.224Z.jpg,O,0.07244502,0.3260026,0.58344114,0.3260026,0.58344114,0.75291073,0.07244502,0.75291073
TRAIN,gs://sign_language_dataset2/S/IMG_20210502_162614-2021-05-29T15:02:42.442Z.jpg,S,0.15339233,0.28618968,0.8761062,0.28618968,0.8761062,0.655574,0.15339233,0.655574
TRAIN,gs://sign_language_dataset2/T/T19_jpg.rf.e061682b688026bd207e1a1419ea9e81-2021-05-29T15:07:46.172Z.jpg,T,0.12146422,0.2279534,0.8885191,0.2279534,0.8885191,0.8851913,0.12146422,0.8851913
TRAIN,gs://sign_language_dataset2/G/IMG_20210502_161109-2021-05-29T13:47:29.355Z.jpg,G,0.0147492625,0.4326123,0.8702065,0.4326123,0.8702065,0.7437604,0.0147492625,0.7437604
TRAIN,gs://sign_language_dataset2/P/IMG_20210502_162323-2021-05-29T14:38:16.546Z.jpg,P,0.056047197,0.26955074,0.96460176,0.26955074,0.96460176,0.5873544,0.056047197,0.5873544
TRAIN,gs://sign_language_dataset2/W/W20_jpg.rf.fffe2d54b2d00bbad942f6a406503d87-2021-05-29T15:25:47.912Z.jpg,W,0.3044925,0.16472545,0.95507485,0.16472545,0.95507485,0.8652246,0.3044925,0.8652246
TRAIN,gs://sign_language_dataset2/U/U1_jpg.rf.7cd9bff5e8bce8381cde46cf1179cb85-2021-05-29T15:15:15.691Z.jpg,U,0.2107438,0.33471075,0.63842976,0.33471075,0.63842976,0.911157,0.2107438,0.911157
TRAIN,gs://sign_language_dataset2/T/T3_jpg.rf.ea6e58654e6f68de2e0b7b12ac1d9dec-2021-05-29T15:07:46.171Z.jpg,T,0.35950413,0.37603307,0.8285124,0.37603307,0.8285124,0.74380165,0.35950413,0.74380165
TRAIN,gs://sign_language_dataset2/X/X12_jpg.rf.e0edd02c8000df314e1c84d00e9eb580-2021-05-29T15:31:01.088Z.jpg,X,0.15474209,0.29617304,0.7820299,0.29617304,0.7820299,0.82861894,0.15474209,0.82861894
TRAIN,gs://sign_language_dataset2/O/O25_jpg.rf.c771f572ff41e1c7e2a5fe97387c2787-2021-05-29T14:31:18.225Z.jpg,O,0.24320827,0.15394567,0.7994825,0.15394567,0.7994825,0.69987065,0.24320827,0.69987065
TRAIN,gs://sign_language_dataset2/A/A27_jpg.rf.a01fe29d02057b7c0d876bf8ccacd255-2021-05-29T12:58:10.402Z.jpg,A,0.3560732,0.2046589,0.90515804,0.2046589,0.90515804,0.6289517,0.3560732,0.6289517
TRAIN,gs://sign_language_dataset2/I/20210502_191639-2021-05-29T13:58:34.383Z.jpg,I,0.21830986,0.21361503,0.8644366,0.21361503,0.8644366,0.8849765,0.21830986,0.8849765
TRAIN,gs://sign_language_dataset2/I/20210502_191639-2021-05-29T13:58:34.383Z.jpg,I,0.22971286,0.3028286,0.8676654,0.3028286,0.8676654,0.8352745,0.22971286,0.8352745
TRAIN,gs://sign_language_dataset2/V/V1_jpg.rf.281cc4bf3c98b5af94727d4b55f3ab25-2021-05-29T15:21:03.681Z.jpg,V,0.049916804,0.17304492,0.70382696,0.17304492,0.70382696,0.9484193,0.049916804,0.9484193
TRAIN,gs://sign_language_dataset2/A/A2_jpg.rf.3aadc5ebc1dc85f9cf01c034e89e427e-2021-05-29T12:58:10.401Z.jpg,A,0.13810316,0.29950082,0.7004992,0.29950082,0.7004992,0.7387687,0.13810316,0.7387687
TRAIN,gs://sign_language_dataset2/W/W19_jpg.rf.62d8144cb69396b18abeb70e34191b2a-2021-05-29T15:25:47.911Z.jpg,W,0.034941763,0.22296172,0.9234609,0.22296172,0.9234609,0.9933444,0.034941763,0.9933444
TRAIN,gs://sign_language_dataset2/C/C4_jpg.rf.282bb2916760b438bbb9b4802ca6d51c-2021-05-29T13:18:26.966Z.jpg,C,0.0046948357,0.15727699,0.80046946,0.15727699,0.80046946,0.9882629,0.0046948357,0.9882629
TRAIN,gs://sign_language_dataset2/I/I6_jpg.rf.8ecd1ecaea163c26732dda70b8ebab61-2021-05-29T13:58:34.383Z.jpg,I,0.08153078,0.22296172,0.85690516,0.22296172,0.85690516,0.85690516,0.08153078,0.85690516
TRAIN,gs://sign_language_dataset2/N/N4_jpg.rf.672fee7e550531a34318d29d779d82b3-2021-05-29T14:25:37.264Z.jpg,N,0.28452578,0.28618968,0.93178034,0.28618968,0.93178034,0.7936772,0.28452578,0.7936772
TRAIN,gs://sign_language_dataset2/O/O16_jpg.rf.feb5c92d910c1c918c234c26dfd7a102-2021-05-29T14:31:18.224Z.jpg,O,0.16170764,0.24320827,0.63518757,0.24320827,0.63518757,0.64553684,0.16170764,0.64553684
TRAIN,gs://sign_language_dataset2/Q/IMG_20210502_162407-2021-05-29T14:42:59.941Z.jpg,Q,0.11034483,0.24191462,0.6827586,0.24191462,0.6827586,0.5717982,0.11034483,0.5717982
TRAIN,gs://sign_language_dataset2/A/IMG_20210502_151420-2021-05-29T12:58:10.402Z.jpg,A,0.064896755,0.18635607,0.9292035,0.18635607,0.9292035,0.7354409,0.064896755,0.7354409
TRAIN,gs://sign_language_dataset2/O/IMG-7375-2021-05-29T14:31:18.224Z.JPG,O,0.33009708,0.2587322,0.7883495,0.2587322,0.7883495,0.83570504,0.33009708,0.83570504
TRAIN,gs://sign_language_dataset2/A/A27_jpg.rf.43d15c227b557017a01eec793a1a73f8-2021-05-29T12:58:10.402Z.jpg,A,0.074875206,0.20798668,0.7088186,0.20798668,0.7088186,0.5873544,0.074875206,0.5873544
TRAIN,gs://sign_language_dataset2/N/N17_jpg.rf.852a86e64b757de1cef45750896659de-2021-05-29T14:25:37.265Z.jpg,N,0.2160414,0.13454075,0.75808537,0.13454075,0.75808537,0.74644244,0.2160414,0.74644244
TRAIN,gs://sign_language_dataset2/O/O19_jpg.rf.ebc8aaf616665a1f6017f8837dfe59c8-2021-05-29T14:31:18.225Z.jpg,O,0.30401036,0.28460544,0.9767141,0.28460544,0.9767141,0.94954723,0.30401036,0.94954723
TRAIN,gs://sign_language_dataset2/O/O19_jpg.rf.ebc8aaf616665a1f6017f8837dfe59c8-2021-05-29T14:31:18.225Z.jpg,O,0.24126455,0.24792013,0.9717138,0.24792013,0.9717138,0.9351081,0.24126455,0.9351081
TRAIN,gs://sign_language_dataset2/F/F23_jpg.rf.a1c93723f021414543d098dcb7c70e3b-2021-05-29T13:41:37.697Z.jpg,F,0.17040358,0.18609865,0.82735425,0.18609865,0.82735425,0.9506726,0.17040358,0.9506726
TRAIN,gs://sign_language_dataset2/N/20210502_191954-2021-05-29T14:25:37.263Z.jpg,N,0.28589264,0.23294508,0.7553059,0.23294508,0.7553059,0.6888519,0.28589264,0.6888519
TRAIN,gs://sign_language_dataset2/I/I5_jpg.rf.22dd90990e4bbe2a01731f2ceed03d0e-2021-05-29T13:58:34.383Z.jpg,I,0.24439462,0.12331839,0.8497758,0.12331839,0.8497758,0.8789238,0.24439462,0.8789238
TRAIN,gs://sign_language_dataset2/I/I5_jpg.rf.22dd90990e4bbe2a01731f2ceed03d0e-2021-05-29T13:58:34.383Z.jpg,I,0.28951746,0.19800332,0.86356074,0.19800332,0.86356074,0.90515804,0.28951746,0.90515804
TRAIN,gs://sign_language_dataset2/I/20210502_191645-2021-05-29T13:58:34.383Z.jpg,I,0.29338327,0.3044925,0.8851436,0.3044925,0.8851436,0.8951747,0.29338327,0.8951747
TRAIN,gs://sign_language_dataset2/D/IMG_20210502_152331-2021-05-29T13:26:15.200Z.jpg,D,0.061946902,0.049916804,0.9557522,0.049916804,0.9557522,0.8685524,0.061946902,0.8685524
TRAIN,gs://sign_language_dataset2/G/G3_jpg.rf.e723dcdc277f3432e4eb7003b6e5a587-2021-05-29T13:47:29.350Z.jpg,G,0.19058296,0.31390134,0.94618833,0.31390134,0.94618833,0.90358746,0.19058296,0.90358746
TRAIN,gs://sign_language_dataset2/D/D23_jpg.rf.0180ca2b1fbc4ac99d39ff957e9666ea-2021-05-29T13:26:15.199Z.jpg,D,0.14975041,0.031613976,0.9201331,0.031613976,0.9201331,0.9384359,0.14975041,0.9384359
TRAIN,gs://sign_language_dataset2/E/E12_jpg.rf.569e076c619b027c9d3258a6a85ae3c5-2021-05-29T13:37:24.330Z.jpg,E,0.16666667,0.31924883,0.6549296,0.31924883,0.6549296,0.9460094,0.16666667,0.9460094
TRAIN,gs://sign_language_dataset2/H/H26_jpg.rf.62b14021e7c28a6cf9664fc7ba7c8dbd-2021-05-29T13:54:00.428Z.jpg,H,0.013452915,0.29596412,0.82286996,0.29596412,0.82286996,0.91255605,0.013452915,0.91255605
TRAIN,gs://sign_language_dataset2/E/IMG_20210503_192012-2021-05-29T13:37:24.330Z.jpg,E,0.21348314,0.031613976,0.9275905,0.031613976,0.9275905,0.953411,0.21348314,0.953411
TRAIN,gs://sign_language_dataset2/L/L7_jpg.rf.69f54c5378bc15c973f5c4c412b1dc9e-2021-05-29T14:10:09.186Z.jpg,L,0.16472545,0.08652246,0.8469218,0.08652246,0.8469218,0.72878534,0.16472545,0.72878534
TRAIN,gs://sign_language_dataset2/X/X1_jpg.rf.75fa4a2cec8c5c91b5436756022a9449-2021-05-29T15:31:01.088Z.jpg,X,0.014975041,0.18801996,0.6655574,0.18801996,0.6655574,0.89850247,0.014975041,0.89850247
TRAIN,gs://sign_language_dataset2/L/IMG_20210502_161546-2021-05-29T14:10:09.185Z.jpg,L,0.21238938,0.24958402,0.86725664,0.24958402,0.86725664,0.6638935,0.21238938,0.6638935
TRAIN,gs://sign_language_dataset2/I/I15_jpg.rf.5aecf78632ef4f7104b2fbfaa04327cc-2021-05-29T13:58:34.384Z.jpg,I,0.27130044,0.27130044,0.95739913,0.27130044,0.95739913,0.90358746,0.27130044,0.90358746
TRAIN,gs://sign_language_dataset2/I/I15_jpg.rf.5aecf78632ef4f7104b2fbfaa04327cc-2021-05-29T13:58:34.384Z.jpg,I,0.28785357,0.29118136,0.83361065,0.29118136,0.83361065,0.87853575,0.28785357,0.87853575
TRAIN,gs://sign_language_dataset2/V/V24_jpg.rf.b0534d7dd8c3f70eeb7b03c59ea8d3c2-2021-05-29T15:21:03.682Z.jpg,V,0.09650582,0.28785357,0.83028287,0.28785357,0.83028287,0.95174706,0.09650582,0.95174706
TRAIN,gs://sign_language_dataset2/B2/B6_jpg.rf.e8d7262bd406640fd444ee7b5061676e-2021-05-30T15:31:50.576Z.jpg,B,0.26233184,0.1838565,0.7959641,0.1838565,0.7959641,0.8811659,0.26233184,0.8811659
TRAIN,gs://sign_language_dataset2/E/IMG_20210503_192119-2021-05-29T13:37:24.331Z.jpg,E,0.23470661,0.12146422,0.84019977,0.12146422,0.84019977,0.9800333,0.23470661,0.9800333
TRAIN,gs://sign_language_dataset2/F/F4_jpg.rf.6c4f597db5c59ae128b19e56e3aa726b-2021-05-29T13:41:37.696Z.jpg,F,0.1763727,0.26289517,0.83361065,0.26289517,0.83361065,0.93677205,0.1763727,0.93677205
TRAIN,gs://sign_language_dataset2/G/IMG_20210502_161100-2021-05-29T13:47:29.355Z.jpg,G,0.123893805,0.3793677,0.899705,0.3793677,0.899705,0.68053246,0.123893805,0.68053246
TRAIN,gs://sign_language_dataset2/W/W10_jpg.rf.031532ad7d9f4f1dd1636c2497ba7b40-2021-05-29T15:25:47.911Z.jpg,W,0.07154742,0.113144755,0.9450915,0.113144755,0.9450915,0.96006656,0.07154742,0.96006656
TRAIN,gs://sign_language_dataset2/T/T2_jpg.rf.92cba7d802f911dfa6f90c44cf5e352f-2021-05-29T15:07:46.171Z.jpg,T,0.13842975,0.20041323,0.7086777,0.20041323,0.7086777,0.7355372,0.13842975,0.7355372
TRAIN,gs://sign_language_dataset2/H/H20_jpg.rf.ae4f866b051c949fbfcc4e5969baadf5-2021-05-29T13:54:00.428Z.jpg,H,0.26233184,0.3632287,0.970852,0.3632287,0.970852,0.8049327,0.26233184,0.8049327
TRAIN,gs://sign_language_dataset2/N/N22_jpg.rf.ac8a6d5cd21bd7e4fd93128e6eb24329-2021-05-29T14:25:37.265Z.jpg,N,0.14143094,0.3826955,0.87853575,0.3826955,0.87853575,0.8801997,0.14143094,0.8801997
TRAIN,gs://sign_language_dataset2/Y/Y14_jpg.rf.e81b709ae7138dfc2d91a1b48def18b1-2021-05-30T15:27:58.521Z.jpg,Y,0.08015769,0.37976348,0.83837056,0.37976348,0.83837056,0.8409987,0.08015769,0.8409987
